"year","lower","central","upper"
192.9,0.126910650058199,0.195243570667495,0.263576491276791
192.95,0.126910651331572,0.195243572626494,0.263576493921417
193,0.126910652601679,0.19524357458047,0.26357649655926
193.05,0.126910653868458,0.195243576529324,0.263576499190191
193.1,0.126910655131843,0.195243578472959,0.263576501814074
193.15,0.126910656391773,0.195243580411277,0.263576504430781
193.2,0.126910657648183,0.195243582344179,0.263576507040176
193.25,0.126910658901007,0.195243584271565,0.263576509642123
193.3,0.12691066015018,0.195243586193334,0.263576512236489
193.35,0.126910661395635,0.195243588109384,0.263576514823134
193.4,0.126910662637307,0.195243590019614,0.263576517401921
193.45,0.126910663875128,0.195243591923919,0.26357651997271
193.5,0.12691066510903,0.195243593822195,0.26357652253536
193.55,0.126910666338946,0.195243595714339,0.263576525089732
193.6,0.126910667564807,0.195243597600244,0.263576527635681
193.65,0.126910668786543,0.195243599479803,0.263576530173063
193.7,0.126910670004085,0.19524360135291,0.263576532701735
193.75,0.126910671217362,0.195243603219456,0.26357653522155
193.8,0.126910672426304,0.195243605079333,0.263576537732362
193.85,0.12691067363084,0.195243606932432,0.263576540234023
193.9,0.126910674830899,0.195243608778643,0.263576542726386
193.95,0.12691067602641,0.195243610617856,0.263576545209302
194,0.126910677217301,0.195243612449962,0.263576547682623
194.05,0.126910678403499,0.195243614274848,0.263576550146198
194.1,0.126910679584932,0.195243616092404,0.263576552599877
194.15,0.126910680761527,0.195243617902517,0.263576555043507
194.2,0.12691068193321,0.195243619705073,0.263576557476937
194.25,0.126910683099909,0.195243621499962,0.263576559900015
194.3,0.126910684261548,0.195243623287067,0.263576562312585
194.35,0.126910685418054,0.195243625066275,0.263576564714495
194.4,0.126910686569353,0.19524362683747,0.263576567105588
194.45,0.126910687715368,0.195243628600539,0.263576569485709
194.5,0.126910688856025,0.195243630355363,0.263576571854701
194.55,0.126910689991248,0.195243632101827,0.263576574212407
194.6,0.12691069112096,0.195243633839814,0.263576576558668
194.65,0.126910692245085,0.195243635569205,0.263576578893326
194.7,0.126910693363546,0.195243637289883,0.26357658121622
194.75,0.126910694476266,0.195243639001729,0.263576583527192
194.8,0.126910695583167,0.195243640704622,0.263576585826077
194.85,0.126910696684171,0.195243642398443,0.263576588112715
194.9,0.1269106977792,0.195243644083073,0.263576590386946
194.95,0.126910698868175,0.195243645758389,0.263576592648602
195,0.126910699951017,0.195243647424268,0.263576594897519
195.05,0.126910701027647,0.195243649080591,0.263576597133536
195.1,0.126910702097984,0.195243650727233,0.263576599356482
195.15,0.126910703161948,0.195243652364071,0.263576601566195
195.2,0.126910704219459,0.195243653990982,0.263576603762504
195.25,0.126910705270437,0.195243655607841,0.263576605945245
195.3,0.126910706314798,0.195243657214521,0.263576608114244
195.35,0.126910707352463,0.1952436588109,0.263576610269336
195.4,0.126910708383349,0.195243660396848,0.263576612410348
195.45,0.126910709407373,0.195243661972241,0.263576614537109
195.5,0.126910710424453,0.195243663536951,0.26357661664945
195.55,0.126910711434505,0.195243665090849,0.263576618747193
195.6,0.126910712437447,0.195243666633809,0.26357662083017
195.65,0.126910713433195,0.1952436681657,0.263576622898204
195.7,0.126910714421664,0.195243669686393,0.263576624951123
195.75,0.12691071540277,0.19524367119576,0.263576626988749
195.8,0.126910716376428,0.195243672693668,0.263576629010908
195.85,0.126910717342553,0.195243674179986,0.26357663101742
195.9,0.12691071830106,0.195243675654586,0.263576633008111
195.95,0.126910719251862,0.195243677117331,0.2635766349828
196,0.126910720194874,0.195243678568092,0.26357663694131
196.05,0.126910721130009,0.195243680006735,0.263576638883461
196.1,0.126910722057181,0.195243681433127,0.263576640809073
196.15,0.126910722976302,0.195243682847133,0.263576642717964
196.2,0.126910723887284,0.195243684248619,0.263576644609953
196.25,0.126910724790041,0.195243685637449,0.263576646484858
196.3,0.126910725684484,0.19524368701349,0.263576648342497
196.35,0.126910726570524,0.195243688376604,0.263576650182684
196.4,0.126910727448073,0.195243689726656,0.263576652005238
196.45,0.126910728317044,0.195243691063509,0.263576653809973
196.5,0.126910729177345,0.195243692387025,0.263576655596704
196.55,0.126910730028888,0.195243693697066,0.263576657365245
196.6,0.126910730871582,0.195243694993495,0.263576659115409
196.65,0.126910731705339,0.195243696276175,0.26357666084701
196.7,0.126910732530067,0.195243697544964,0.263576662559861
196.75,0.126910733345676,0.195243698799724,0.263576664253772
196.8,0.126910734152076,0.195243700040316,0.263576665928557
196.85,0.126910734949175,0.1952437012666,0.263576667584025
196.9,0.126910735736857,0.195243702478396,0.263576669219935
196.95,0.126910736515005,0.195243703675524,0.263576670836044
197,0.126910737283503,0.195243704857808,0.263576672432113
